,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,catlipid_id,max_epo_conc_mean_6hr,max_epo_conc_mean_24hr,canonical_smiles,species,CATLIPID_FAMILY_NAME,MOL_WT,C/C=C\C,C/C=C/C,CC=C(C)C,C=CC,CC#CC,C/C=C(C)/C=C/C=C(C)/C=C/C(C)=C(C)C,CO,COC,COC(C)OC,COC(C)=O,COC(C)OC(C)=O,COC(=O)OC,CNS(C)(=O)=O,CSC(C)=O,COC(=O)SC,CSC,CSSC,CN(C)C,C[N+](C)(C)C,CNC(C)=O,CC(=O)N(C)C,COC(=O)N(C)C,CNC(=N)N,CNC(=O)OC,Cn1ccnn1,C1CNCCN1,C1CCNCC1,NCCOC(=O)cccccc,NCCCOC(=O)COcccccc,NCCCOC(=O)cccccc,NCCCCCOC(=O),NC~C~C~C~C(=O)OC,NC~C~C~C~C(=O)OCC,NC~C~C~C~C(=O)OCCC,NC~C~C~C(=O)OC,NC~C~C~C(=O)OCC,NC~C~C~C(=O)OCCC,NC~C~C(=O)OC,NC~C~C(=O)OCC,NC~C(=O)OC,NC~C(=O)OCC,NCCC(=O)O,NCCOC(=O)c,NCCCOC(=O)C,NC~CSSCC,NC~CSSC,num_tails,max_tail_length,ketone_in_tail,ester_in_tail,hydroxyl_in_tail,double_bonds_per_tail,isopropyl_in_tail,branches_in_tails,oxygen_atom_in_tail,disulfide_bond_in_tail,sulfur_atom_in_tail,glycol_in_lipid,branch_length,cyclopropanes_per_tail,rings_in_tail,lipid_mol,CN(C)CCN,C(CN1CCCC1)CN,CCN(CC)CCCN,CCN(CC)CCN,CN(C)CCCN,C(CN1CCOCC1)CN,CCCCN(CCCC)CCCN,C1CCCN1CCN,CN(CCCN)CCCN,C(CN1CCCCC1)CO,C(CN1CCNCC1)CO
576,576,576,576,RA16331720A,0.04,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B280>,False,False,False,False,False,False,False,False,False,False,False
577,577,577,577,RA16662943,0.03,,CCCCCCCCCOC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)C1CCN(C)CC1)OCCCCCCCC(=O)OCCCCCCCCC,mice,Undefined,930.342,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B2E0>,False,False,False,False,False,False,False,False,False,False,False
578,578,578,578,RA17134216,0.03,0.83,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCN2CCN(C)CC2)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,834.22,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B340>,True,False,False,True,False,False,False,False,False,False,False
579,579,579,579,RA16627128,0.02,,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](COC(=O)CCOCCOCCOCCNC(=O)c2c[nH]cn2)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,0.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B3A0>,False,False,False,False,False,False,False,False,False,False,False
580,580,580,580,RA17136182,0.02,0.83,COc1cc(C(=O)OCCNC(=N)N)cc(OC)c1OC(=O)CCO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C([C@H](C)CCCC(C)C)CC[C@@H]32)C1,mice,CholesterolSyringic hybrids,723.981,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B400>,False,False,False,False,False,False,False,False,False,False,False
581,581,581,581,RA16750136,0.02,,CCCCCCCCC(CCCCCC)OC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCOCCOCCOCCOCCOC(=O)C1CCN(C)CC1,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B460>,False,False,False,False,False,False,False,False,False,False,False
582,582,582,582,RA16288375A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,42.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B4C0>,False,False,False,False,False,False,False,False,False,False,False
583,583,583,583,RA16287735A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,54.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B520>,False,False,False,False,False,False,False,False,False,False,False
584,584,584,584,RA16663706A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(CCCCCCCCCCCC)OCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B580>,False,False,False,False,False,False,False,False,False,False,False
585,585,585,585,RA16207873A,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCN(CCCCCC(=O)OCCCCCCCCCCC)C(=O)CCSSCCNC(=O)[C@H]1O[C@@H](n2cc(CNC(=O)[C@@H](C)NC(=O)[C@H](NC(=O)[C@@H](N)CCCCN)C(C)C)nn2)[C@H](O)[C@@H](O)[C@@H]1O,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2.0,17.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B5E0>,False,False,False,False,False,False,False,False,False,False,False
586,586,586,586,RA16616253,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC(=O)OC/C=C\CCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B640>,False,False,False,False,False,False,False,False,False,False,False
587,587,587,587,RA16444522,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(COC(=O)COCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC/C=C\CCCCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B6A0>,False,False,False,False,False,False,False,False,False,False,False
588,588,588,588,RA17137173,0.01,0.0,CCC(CC)COC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCC(CC)CC,mice,GOOD,1249.83,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B700>,True,False,False,True,False,False,False,False,False,False,False
589,589,589,589,TBL-0963,0.01,0.83,CCCCOC(=O)CCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1151.6,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B760>,True,False,False,True,False,False,False,False,False,False,False
590,590,590,590,RA17133296,0.01,0.23,CCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(/C=C/C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCC,mice,Phenolic Acid,706.992,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B7C0>,False,False,False,False,False,False,False,False,False,False,False
591,591,591,591,RA16602316,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCC(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0,37.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B820>,False,False,False,False,False,False,False,False,False,False,False
592,592,592,592,RA16617066,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(CN(CCCCCCCC)C(=O)CCOCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC/C=C\CCCCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B880>,False,False,False,False,False,False,False,False,False,False,False
593,593,593,593,RA16756181,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)CCCCN(CCC)CCC)OCCCCCCCC(=O)OC/C=C\CCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B8E0>,False,False,False,False,False,False,False,False,False,False,False
594,594,594,594,RA17138067,0.01,0.83,CCCCCCC(=O)OCCCCCCN(CCCCCCOC(=O)CCCCCC)CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC,mice,Phenolic Acid,793.082,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B940>,False,False,False,False,False,False,False,False,False,False,False
595,595,595,595,RA16732729,0.01,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCNC(=O)CCOCCOCCOCCOCCNC(=O)c1c[nH]cn1,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705B9A0>,True,False,False,True,False,False,False,False,False,False,False
596,596,596,596,RA16732740,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(=O)N(CCCCCCCC)CCOCCOCCOCCOCCOC(=O)C1CCN(C)CC1,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BA00>,False,False,False,False,False,False,False,False,False,False,False
597,597,597,597,RA16271293A,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCNC(=O)CNCCNC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BA60>,False,False,False,False,False,False,False,False,False,False,False
598,598,598,598,RA17137403,0.01,0.83,CC(C)CCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCC(C)C,mice,GOOD,1235.8,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BAC0>,True,False,False,True,False,False,False,False,False,False,False
599,599,599,599,RA16327355A,0.01,,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)CCC(=O)NCCSSCCNC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COC(=O)CNCCOC(=O)CNCCOC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BB20>,False,False,False,False,False,False,False,False,False,False,False
600,600,600,600,RA16617045,0.01,,CCCCCCC(CCCC)COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC(=O)OCC(CCCC)CCCCCC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BB80>,False,False,False,False,False,False,False,False,False,False,False
601,601,601,601,RA16651697A,0.01,,CCCCCC/C=C/COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)CNCCNC(=O)CNCCOC)OCCCCCCCC(=O)OC/C=C/CCCCCC,mice,Undefined,,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,39.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BBE0>,False,False,False,False,False,False,False,False,False,False,False
602,602,602,602,RA16639546,0.01,,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](COC(=O)CCOCCOCCOCCOCCNC(=O)c2c[nH]cn2)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,0.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BC40>,False,False,False,False,False,False,False,False,False,False,False
603,603,603,603,RA17137823,0.01,0.83,CCCCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1179.7,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BCA0>,True,False,False,True,False,False,False,False,False,False,False
604,604,604,604,RA16702038,0.01,,CCCCCCC(CCCC)C(=O)OCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCOC(=O)C(CCCC)CCCCCC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BD00>,False,False,False,False,False,False,False,False,False,False,False
605,605,605,605,RA16677071A,0.01,,CCCCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC(=O)CCSSCCNC(=O)CNCCOC(=O)CNCCOC,mice,Undefined,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,2.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BD60>,False,False,True,False,True,False,True,False,False,False,False
606,606,606,606,TBL-0507,0.01,0.83,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCN(C)C)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,779.1,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BDC0>,False,False,False,False,False,False,False,False,False,False,False
607,607,607,607,RA17136679,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1193.72,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BE20>,True,False,False,True,False,False,False,False,False,False,False
608,608,608,608,RA17138131,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1235.8,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BE80>,True,False,False,True,False,False,False,False,False,False,False
609,609,609,609,RA17131711,0.0,0.0,CCCCCCCCN(CCCCCCCC)CCC[C@@H]1NC(=O)[C@@H](CCCN(CCCCCCCC)CCCCCCCC)NC1=O,mice,cOrn,677.142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BEE0>,False,False,False,False,False,False,False,False,False,False,False
610,610,610,610,RA17133212,0.0,0.0,CCCCCC(CCCCC)CCOC(=O)CCCCCCCCOC(=O)CCN(CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC)CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC)NC1=O)CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC,mice,OFO2 Degradable,1898.87,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,4.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BF40>,False,False,False,False,False,False,False,False,False,False,False
611,611,611,611,RA17136391,0.0,0.0,CCCOC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OCCC,mice,GOOD,1137.62,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,4.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B30705BFA0>,True,False,False,True,False,False,False,False,False,False,False
